GT,Model_1_0,Model_2_1
0,0.9991417656357701,4.9382236362945596e-05
0,1.0,0.000977834676167287
0,0.9459740930585543,6.315706559074084e-05
0,0.9961613774964594,0.003858558758858911
0,0.9459740930585543,6.46832635703152e-05
1,0.0015788830053065344,0.9963912860659555
0,0.8745505049495778,0.00020208678185819513
1,0.009707549119827658,0.9998309652555155
1,0.0015788830053065344,0.9950157249865621
1,0.21339408379010785,0.956991480783964
1,0.2848176718990844,0.9973052217199505
0,0.9991417656357701,0.0003793967786321576
0,0.8404433102808744,0.3531112516589276
0,0.9991417656357701,0.00022411506357619402
1,0.21339408379010785,0.9702084698703143
0,0.9991417656357701,0.00011114000574284185
0,0.8162176843254297,0.05520230243811427
1,0.0015788830053065344,0.9949529091419189
0,0.9991417656357701,0.0008567493306566986
0,0.8740013561302477,0.0003017799374163255
0,0.9991417656357701,5.201984620655814e-05
1,0.21339408379010785,0.9435287459011814
0,0.9991417656357701,4.521519512684104e-05
0,0.9459740930585543,0.0002867816521722609
1,0.003473899112943449,0.9915562968731598
0,0.8404433102808744,0.12452418222226673
1,0.0015788830053065344,0.9957386082959764
1,0.2848176718990844,0.995780881282964
1,0.019540771911287457,0.9999776680928895
0,0.8745505049495778,0.00022942779213973145
0,0.9961613774964594,0.002416850172533036
0,0.9991417656357701,0.00016222454555862354
1,0.2848176718990844,0.933026581629554
0,0.8740013561302477,0.00019340081782604282
0,0.8745505049495778,0.00021821983823026446
0,0.8740013561302477,0.00028652626117476807
1,0.24585071538839035,0.9429002288882061
0,0.9429502442946379,0.03499804841739034
0,1.0,0.0009445911105402761
0,0.8740013561302477,0.000269014882289728
0,0.9961613774964594,0.0003359209167341206
0,0.9760967026010258,2.96096966894677e-05
1,0.009707549119827658,0.9846818707445075
0,0.8745505049495778,0.00022960658879760926
1,0.009707549119827658,0.9987204080750003
0,0.9760967026010258,2.8444725722397254e-05
0,0.8745505049495778,0.00022455555178176663
1,0.21339408379010785,0.9699032623977905
0,0.9459740930585543,6.228118674793557e-05
0,0.8745505049495778,7.447077847109006e-05
1,0.003473899112943449,0.9974434813831388
1,0.0015788830053065344,0.9995766047041942
0,0.8745505049495778,8.747905891665062e-05
1,0.0015788830053065344,0.9984660430551305
1,0.009707549119827658,0.988594274390447
0,0.9991417656357701,0.0005075049022418816
1,0.003473899112943449,0.9789583897336813
1,0.0015788830053065344,0.9990372055004806
1,0.003473899112943449,0.9937146727821173
0,1.0,0.0012686954351117156
1,0.009707549119827658,0.9912823922192551
0,0.8745505049495778,0.00023828475635346088
1,0.0015788830053065344,0.9990403607974233
1,0.021374274625324218,0.9752706639761339
0,0.8745505049495778,0.000225631679285312
0,0.8497757301748029,0.010526639664461752
0,0.8745505049495778,0.0002352620394887825
1,0.21339408379010785,0.9439510532467568
1,0.019540771911287457,0.9999415856337591
1,0.21339408379010785,0.9737261361976937
1,0.35618169768670255,0.8028209253939312
0,0.9991417656357701,0.0001073610206861341
1,0.21339408379010785,0.9260177102830147
0,0.9991417656357701,0.0002816447909307572
1,0.21339408379010785,0.9768357460894186
0,0.9961613774964594,0.003200725392151285
0,0.9991417656357701,5.8984707965580945e-05
0,0.9991417656357701,0.00033859847633938586
0,0.9760967026010258,3.362473613302977e-05
1,0.24585071538839035,0.958140967715529
0,0.9991417656357701,7.05674804090793e-05
1,0.009707549119827658,0.9872501019625973
0,0.8404433102808744,0.054909908518042574
0,0.8745505049495778,0.0001991389919316918
0,0.9991417656357701,4.238565968602088e-05
0,0.8740013561302477,0.000965903242007297
0,0.8745505049495778,0.00010302186507636746
1,0.009707549119827658,0.9998605639041922
0,0.9991417656357701,0.002186855806396196
1,0.003473899112943449,0.9918582789496371
1,0.009707549119827658,0.9919856157138696
1,0.003473899112943449,0.9860150609075948
1,0.009707549119827658,0.9857343819968514
0,0.8745505049495778,0.00014368451785267813
0,0.8745505049495778,0.0001285799933299697
1,0.003473899112943449,0.9867722859468445
0,0.9991417656357701,0.0003275408113476322
0,0.9961613774964594,0.0003704267189159293
0,0.8740013561302477,0.00025911232165999577
0,0.8745505049495778,0.0002106360578444298
0,0.9991417656357701,7.826462871933836e-05
0,0.8162176843254297,0.03796603759706387
1,0.21339408379010785,0.977778332681128
0,0.8745505049495778,4.767822988137716e-05
0,0.9967105263157895,0.0008250185264154112
1,0.21339408379010785,0.9740156323965292
1,0.21339408379010785,0.9514863654910396
1,0.0015788830053065344,0.9987265168698329
0,0.9961613774964594,0.0007870886424134492
1,0.24585071538839035,0.9999854641453563
0,0.8745505049495778,0.00010686508434961104
0,0.9961613774964594,0.00029688522541032543
1,0.019540771911287457,0.9623646086088257
1,0.031207497416784014,0.9991562599469864
0,1.0,0.0011644370386132573
0,1.0,0.0005238736824855307
1,0.003473899112943449,0.9891127473732156
0,0.9991417656357701,0.00028440799682528294
1,0.0015788830053065344,0.9971379636914436
0,0.8740013561302477,0.0009583578171303944
1,0.21339408379010785,0.9999946239094007
0,0.8745505049495778,0.0002607266097394683
0,0.8162176843254297,0.056262494677625174
0,0.9991417656357701,4.166487174231788e-05
0,0.8162176843254297,0.1999304771911532
0,0.8745505049495778,0.0002509669477256573
1,0.003473899112943449,0.9770824219224795
1,0.21339408379010785,0.9135402606370278
0,0.9459740930585543,0.0003274806726619694
0,0.9967105263157895,0.000889227971773899
1,0.24585071538839035,0.9349291623026678
1,0.21339408379010785,0.9839758424556796
0,0.9961613774964594,0.000755013802624426
0,0.9961613774964594,0.0033595414716344253
1,0.0015788830053065344,0.9979461153867739
1,0.0015788830053065344,0.99661427181908
1,0.003473899112943449,0.9769676059625675
0,0.9967105263157895,0.000738668410887754
1,0.0015788830053065344,0.9965943904381341
1,0.009707549119827658,0.9871020164341976
0,0.9991417656357701,0.0001522561315654324
1,0.21339408379010785,0.9999960637122182
1,0.24585071538839035,0.919124529532601
0,0.9459740930585543,6.009343478018157e-05
0,0.8745505049495778,0.00013529241954616768
1,0.0015788830053065344,0.9993172997860561
0,0.9760967026010258,2.872964251579082e-05
1,0.009707549119827658,0.9981964727132359
0,0.9760967026010258,4.044255349686629e-05
0,0.8404433102808744,0.0550354233153935
1,0.24585071538839035,0.9182830633172668
0,0.9991417656357701,5.137439486253103e-05
1,0.0015788830053065344,0.9966883418340496
1,0.031207497416784014,0.944467246908393
1,0.0015788830053065344,0.9992731177706139
1,0.019540771911287457,0.9996786767915076
1,0.019540771911287457,0.999731286862485
0,0.8745505049495778,0.00019479671467958706
0,1.0,0.0005399302531020125
0,0.8740013561302477,0.000775322949723039
0,0.9459740930585543,5.476656504553129e-05
0,0.8745505049495778,0.00017102002586561832
1,0.21339408379010785,0.9999961951673598
0,0.9991417656357701,0.0005933641903137677
0,0.8745505049495778,0.00020321388497321704
0,0.8745505049495778,7.466287666585188e-05
0,0.9961613774964594,0.0036195898792526038
1,0.021374274625324218,0.9862470779845566
0,0.9760967026010258,2.883286507546181e-05
0,0.8745505049495778,5.7312405466905666e-05
1,0.0015788830053065344,0.9995226720513999
1,0.003473899112943449,0.981787072120897
0,0.8745505049495778,9.280445412726454e-05
0,0.9459740930585543,5.6912656146974956e-05
0,0.8745505049495778,0.0001004378369761753
0,0.8745505049495778,0.00021084246118485502
1,0.0015788830053065344,0.9953067679777511
1,0.003473899112943449,0.9863440980048062
0,0.8745505049495778,0.00022189142294481878
0,0.8745505049495778,6.574132374557885e-05
1,0.003473899112943449,0.9756987978748568
1,0.21339408379010785,0.9999802759612034
1,0.003473899112943449,0.98728104198587
1,0.0015788830053065344,0.9993465563370891
1,0.0015788830053065344,0.9941335494446265
1,0.01764575580365054,0.9997474034730656
1,0.011412105796766332,0.9999990293339124
1,0.003473899112943449,0.9816676762297566
0,0.9760967026010258,2.8089356137078864e-05
1,0.21339408379010785,0.9490437524117594
0,0.8740013561302477,0.001727630214708746
0,0.9991417656357701,0.0001404212081353816
1,0.24585071538839035,0.9999783005789422
0,0.9459740930585543,5.004676979963385e-05
0,0.9991417656357701,0.00013881064895851356
0,0.9991417656357701,0.0003592020014565802
1,0.0015788830053065344,0.9983290158191575
0,0.8740013561302477,0.007611136661440038
0,0.8745505049495778,4.962771876707842e-05
0,0.8745505049495778,0.00012096471376834544
1,0.009707549119827658,0.9894253157628861
1,0.21339408379010785,0.9421693124643966
0,1.0,0.0008753035677767578
1,0.003473899112943449,0.9888818497628568
0,0.9459740930585543,0.0002934701298397161
0,0.8740013561302477,0.008857542262118009
1,0.0015788830053065344,0.9980572183022803
1,0.003473899112943449,0.9838271507699046
0,0.9760967026010258,4.2757260473632664e-05
1,0.0015788830053065344,0.9968740131326055
0,1.0,0.0004950781629787671
0,0.9459740930585543,8.288165449196461e-05
1,0.0015788830053065344,0.9991358173029453
1,0.21339408379010785,0.9450499144941987
1,0.0015788830053065344,0.9987494261942341
0,0.8745505049495778,0.0001355448168670093
1,0.3262043143622091,0.8702676688955533
1,0.284758109577726,0.8579715248576378
1,0.24585071538839035,0.9985549397922384
0,0.8745505049495778,0.00020879411321932716
1,0.003473899112943449,0.9814862433502471
1,0.0015788830053065344,0.9986478634704591
1,0.21339408379010785,0.9487389229625967
1,0.21339408379010785,0.9826123465029051
0,0.9991417656357701,0.0014088196470516093
0,0.9961613774964594,0.00047707697810447886
1,0.031207497416784014,0.9531524607439092
0,0.9991417656357701,0.0004566571387780559
0,0.9991417656357701,0.00041404760930807607
1,0.2848176718990844,0.9996028376042666
0,0.9991417656357701,0.0004239491904204827
1,0.003473899112943449,0.9982202568924338
0,0.8745505049495778,5.571657537673054e-05
1,0.21339408379010785,0.9709478731784074
0,0.8745505049495778,0.00022640167385344634
1,0.0015788830053065344,0.998922767090538
0,0.8740013561302477,0.00018497850121473522
0,0.8745505049495778,5.477199310692415e-05
1,0.009707549119827658,0.9824764775894229
1,0.2848176718990844,0.9965911254750411
1,0.009707549119827658,0.9946839765512803
0,0.9760967026010258,2.8489736110456784e-05
0,0.9991417656357701,4.415855651238628e-05
1,0.0015788830053065344,0.9980950805195443
0,0.8745505049495778,0.00011809823243399446
0,0.9991417656357701,5.2382817803726994e-05
0,0.9760967026010258,3.652649860909714e-05
1,0.0015788830053065344,0.9892489735029011
0,0.9459740930585543,8.29152417986802e-05
0,0.9961613774964594,0.002689145067470979
1,0.003473899112943449,0.9863630286099794
1,0.0015788830053065344,0.9976290865467454
0,0.9459740930585543,6.081315073073189e-05
0,0.9991417656357701,8.49220722238361e-05
0,0.9967105263157895,0.0008097161751224705
1,0.0015788830053065344,0.9989977107909167
0,1.0,0.0011786857092875456
0,0.8745505049495778,0.0002499223019936509
1,0.003473899112943449,0.9913529351523312
1,0.031207497416784014,0.999906507133471
1,0.2848176718990844,0.9987806761359768
1,0.21339408379010785,0.9733691016797933
0,0.9459740930585543,0.00029551745831538735
1,0.0015788830053065344,0.9969294094589872
0,0.9961613774964594,0.003308999190985974
0,0.8745505049495778,6.309512020607848e-05
0,0.9760967026010258,3.348474342928049e-05
0,0.8745505049495778,0.00011614040795657166
1,0.019540771911287457,0.9999657741896172
1,0.009707549119827658,0.9988200938773307
0,0.9991417656357701,0.0003010395903203598
0,0.9991417656357701,0.00025099076465425564
0,0.9991417656357701,3.9423885747730057e-05
1,0.003473899112943449,0.9918117172620958
0,0.9459740930585543,9.426027417213509e-05
0,0.8745505049495778,0.0001010093827086617
1,0.21339408379010785,0.9615752139961
1,0.21339408379010785,0.9337679987003388
0,0.8745505049495778,9.508582225168775e-05
0,0.8745505049495778,0.00020851006771872293
0,1.0,0.0015195951293409556
1,0.009707549119827658,0.9982285477655948
0,0.8745505049495778,5.95656587448166e-05
1,0.21339408379010785,0.9855413553630447
0,0.9760967026010258,3.04351744935237e-05
1,0.0015788830053065344,0.9970040535500793
1,0.0015788830053065344,0.99761095401934
0,0.9991417656357701,0.000594696290405812
1,0.003473899112943449,0.9966372070208943
0,0.8745505049495778,6.398346127356366e-05
1,0.011412105796766332,0.9999986577106951
1,0.019540771911287457,0.9563358340676875
1,0.031207497416784014,0.9999276698660894
1,0.009707549119827658,0.9879123036501644
0,0.9991417656357701,0.0002775951502118061
1,0.0015788830053065344,0.9968406177565926
1,0.003473899112943449,0.9916423363935116
1,0.060281668814659885,0.9649038017802603
0,0.9459740930585543,0.0002258214237689069
0,0.9991417656357701,0.0002693967739802075
0,1.0,0.0010747680104907977
0,1.0,0.001520349672564335
0,0.9459740930585543,0.00019095694574126072
0,1.0,0.0010054335014993718
1,0.21339408379010785,0.9999784505695476
0,0.8745505049495778,4.709723893763586e-05
0,0.8745505049495778,8.702760186858129e-05
0,0.8745505049495778,5.182193430887225e-05
0,0.9459740930585543,6.28030293826879e-05
1,0.21339408379010785,0.9983889613733687
0,0.9961613774964594,0.0004285700823576366
1,0.009707549119827658,0.9902779852714739
1,0.009707549119827658,0.9985999441360871
1,0.003473899112943449,0.9855500370312194
1,0.0015788830053065344,0.996624946232767
0,0.9991417656357701,7.500467272402583e-05
1,0.021374274625324218,0.9980269185059563
0,0.8497757301748029,0.0018480565337903993
1,0.0015788830053065344,0.9981106797713342
0,0.9991417656357701,0.005241006619645334
0,0.8745505049495778,0.00011752926769470594
1,0.031207497416784014,0.9389113882532009
1,0.003473899112943449,0.9782975236449983
0,0.9991417656357701,0.00047573148093847195
1,0.21339408379010785,0.9999067234860124
1,0.009707549119827658,0.989986793580663
1,0.0015788830053065344,0.9926381061044797
0,0.9991417656357701,0.00015150466061308553
0,0.9991417656357701,0.00016148379314436944
0,0.9760967026010258,2.7467883920907463e-05
1,0.003473899112943449,0.9968970763283556
0,0.9459740930585543,5.5254847696042724e-05
0,0.8497757301748029,0.013244215163797833
1,0.060281668814659885,0.9620083584921789
1,0.24585071538839035,0.9746615114990175
1,0.0015788830053065344,0.9985000894724951
1,0.21339408379010785,0.9999972069743487
1,0.24585071538839035,0.9999718246042008
0,0.9459740930585543,7.706215540479963e-05
0,0.9760967026010258,2.9871643337197025e-05
1,0.0015788830053065344,0.9966445541787966
1,0.0015788830053065344,0.9984058026163554
0,0.9967105263157895,0.0012373604704828843
1,0.019540771911287457,0.9986977875664574
1,0.24585071538839035,0.994245309502602
1,0.24585071538839035,0.9932463354685418
0,0.9967105263157895,0.0007794000126668692
0,0.8745505049495778,0.00011593551290046107
0,0.9459740930585543,7.169596595184638e-05
0,1.0,0.0005015980729575237
0,0.9459740930585543,7.283634048438918e-05
1,0.21339408379010785,0.9999925550003422
0,0.8740013561302477,0.0008273299674564594
0,1.0,0.00154053914260055
1,0.21339408379010785,0.966573080250809
0,0.8745505049495778,6.411465450493425e-05
1,0.21339408379010785,0.954428821149055
1,0.0015788830053065344,0.9988462994446025
0,0.9991417656357701,0.00010788770667850195
0,0.9961613774964594,0.0031811901527270597
0,0.8740013561302477,0.0002517040292463065
1,0.21339408379010785,0.9483996842110597
1,0.0015788830053065344,0.9965234949021602
1,0.0015788830053065344,0.9950244180293651
1,0.0015788830053065344,0.9977775674692939
1,0.003473899112943449,0.998938228516009
1,0.003473899112943449,0.9818973546169565
1,0.0015788830053065344,0.9986228958119059
0,0.8745505049495778,0.00018542470562232783
0,0.8745505049495778,6.54948248839489e-05
1,0.003473899112943449,0.9871437576175156
0,0.9459740930585543,4.8103718603334176e-05
1,0.284758109577726,0.8215513466798294
1,0.0015788830053065344,0.9954545457523917
0,0.9991417656357701,4.4227383641560436e-05
1,0.24585071538839035,0.9628113877015225
1,0.0015788830053065344,0.9986848400261779
1,0.003473899112943449,0.9943325420103521
0,1.0,0.0010046499145554327
1,0.003473899112943449,0.9945942229019694
0,0.9671758702500827,0.003100804722126932
0,0.8745505049495778,0.00019363698675294288
1,0.24585071538839035,0.9492921466133859
0,0.8745505049495778,0.00021469273514002267
1,0.0015788830053065344,0.9995969225500387
1,0.284758109577726,0.8658719479849563
0,0.8745505049495778,0.00011232074503911488
0,0.8745505049495778,0.00013159257101860394
1,0.0015788830053065344,0.9945844110842696
0,0.9459740930585543,0.0003108215600772625
1,0.011412105796766332,0.9999991440851091
0,0.8745505049495778,0.00019300963230596568
1,0.2848176718990844,0.9884421870923314
0,0.8740013561302477,0.0005835853092314551
0,0.9760967026010258,2.839292744835908e-05
0,0.8740013561302477,0.00038458564036275426
0,0.9459740930585543,6.194209189429308e-05
1,0.009707549119827658,0.9883091271427946
1,0.009707549119827658,0.9995351185860979
0,0.9760967026010258,3.225215754469047e-05
0,0.8740013561302477,0.00019321138374453457
0,0.9991417656357701,0.00010776584851529527
1,0.019540771911287457,0.9996641340817436
1,0.0015788830053065344,0.9992977562707523
1,0.2848176718990844,0.9309034015407038
1,0.003473899112943449,0.9870848231464764
0,0.9459740930585543,7.164373815855193e-05
1,0.3172743034973669,0.9818618023949626
1,0.0015788830053065344,0.9989316857177382
0,0.9459740930585543,0.00023507294335627703
1,0.009707549119827658,0.9871799654052136
0,0.8745505049495778,0.00011035347080475672
1,0.21339408379010785,0.9771219826997728
1,0.21339408379010785,0.9869868395280221
1,0.0015788830053065344,0.9919752083238073
0,0.9991417656357701,6.488167141978525e-05
1,0.21339408379010785,0.9591432187637189
1,0.019540771911287457,0.999684744059178
1,0.009707549119827658,0.9879525494649729
1,0.0015788830053065344,0.9879644975542307
1,0.003473899112943449,0.9949726991790901
1,0.21339408379010785,0.943384217682574
1,0.0015788830053065344,0.9988890669900902
1,0.3172743034973669,0.9899967379073666
0,0.8745505049495778,5.869600616252888e-05
0,0.9991417656357701,0.0001505582815099909
0,0.8745505049495778,0.00022268257887130103
0,1.0,0.001199432308460934
1,0.003473899112943449,0.9934524722222359
1,0.021374274625324218,0.9889186736111708
0,0.9991417656357701,4.178871247683833e-05
0,0.8745505049495778,0.0002730785830328043
1,0.021374274625324218,0.9987868821021023
1,0.031207497416784014,0.9847406034838204
0,0.8745505049495778,0.00022446754319792658
1,0.003473899112943449,0.9950152712751349
0,0.8745505049495778,0.0001053533124051645
0,0.9991417656357701,0.00014418464917468707
0,0.9991417656357701,4.7107145243851276e-05
0,0.8740013561302477,0.0002656975283119127
0,0.8740013561302477,0.0010279627188538958
0,0.8740013561302477,0.0019930583934679646
0,0.9760967026010258,2.8094410626068456e-05
1,0.21339408379010785,0.9999970812850467
1,0.24585071538839035,0.9999715249837569
1,0.003473899112943449,0.985530533655189
0,0.9961613774964594,0.002095661476092303
1,0.24585071538839035,0.9998034605365969
0,0.9991417656357701,0.0005059832674651799
0,0.9760967026010258,2.8568751851338323e-05
1,0.003473899112943449,0.991926434626405
0,1.0,0.0005147078701962913
0,0.9760967026010258,2.9400491454268574e-05
1,0.24585071538839035,0.9510642279057832
1,0.0015788830053065344,0.9993780921539372
0,0.9961613774964594,0.0036440103365034675
0,0.9459740930585543,0.0002991276260001585
1,0.003473899112943449,0.9938404539108112
1,0.21339408379010785,0.9999956862482761
1,0.21339408379010785,0.9705918842984719
1,0.0015788830053065344,0.9975692539822056
0,0.9991417656357701,5.253274284942264e-05
1,0.24585071538839035,0.8872502555271718
0,0.9459740930585543,6.196307157134694e-05
1,0.21339408379010785,0.9356307925910627
0,0.8745505049495778,6.419376927686108e-05
1,0.003473899112943449,0.9942480239693884
0,0.8745505049495778,0.00021269648321965652
0,1.0,0.00015240290512119148
0,0.8745505049495778,0.00012069366032596388
0,0.9459740930585543,0.00023442015493026845
1,0.0015788830053065344,0.9964210013307603
0,0.9991417656357701,6.392167546156244e-05
1,0.003473899112943449,0.9852718425710526
0,0.9961613774964594,0.003567280023947282
0,0.8745505049495778,0.00013251072918263326
0,1.0,0.00015924862304771365
1,0.07011489160611968,0.9050433862667949
0,0.9991417656357701,0.00015986043575823993
0,0.9991417656357701,5.787635597544139e-05
1,0.21339408379010785,0.9999957657954623
0,0.9760967026010258,2.9067252613550217e-05
1,0.24585071538839035,0.9999822822078497
0,0.9459740930585543,6.983875722989613e-05
1,0.0015788830053065344,0.9984362710895198
1,0.0015788830053065344,0.9982204905007163
0,0.8745505049495778,7.393017075460843e-05
0,0.8745505049495778,0.00020686304053537467
0,0.8740013561302477,0.00025307693472385233
1,0.0015788830053065344,0.9981246702795615
1,0.003473899112943449,0.9852925871051584
0,0.9961613774964594,0.003199876387871413
1,0.24585071538839035,0.9213431927521172
1,0.2848176718990844,0.9990068241980349
1,0.009707549119827658,0.9857402001941283
0,0.8745505049495778,0.0001131705268124034
1,0.0015788830053065344,0.9995935624362604
1,0.009707549119827658,0.9855179535694525
0,0.9991417656357701,5.227366121040054e-05
1,0.24585071538839035,0.9482289115355875
1,0.003473899112943449,0.9967690536634976
0,0.9760967026010258,2.8502606413691884e-05
1,0.0015788830053065344,0.9879577428428385
1,0.009707549119827658,0.9990075202731055
1,0.003473899112943449,0.9876892611002367
1,0.003473899112943449,0.9867224776727742
0,0.9991417656357701,0.0003697527079980357
1,0.0015788830053065344,0.9988302369234439
1,0.0015788830053065344,0.9986646203215723
0,0.8745505049495778,0.0002057854053099148
1,0.003473899112943449,0.9883618830211727
0,1.0,0.0009679026762731246
0,0.8745505049495778,0.00021141704552868316
1,0.21339408379010785,0.9743208689319706
1,0.21339408379010785,0.9296444117293557
1,0.009707549119827658,0.9889968868624442
1,0.0015788830053065344,0.9986743572666584
0,0.9760967026010258,2.8186632417267728e-05
1,0.021374274625324218,0.9615713870869327
1,0.003473899112943449,0.9874715045147906
0,0.9967105263157895,0.000993630733480725
1,0.009707549119827658,0.9860079322852991
1,0.009707549119827658,0.9995552839877542
0,0.9459740930585543,0.00019592921406505302
1,0.021374274625324218,0.986696171530965
0,0.9991417656357701,0.0003203898302164131
0,0.9991417656357701,0.0008190862914058611
0,0.9991417656357701,4.4362105486414776e-05
1,0.003473899112943449,0.9850891055191345
0,0.5442832521964743,0.7131680208145191
1,0.0015788830053065344,0.9980930288784022
1,0.21339408379010785,0.9999911360875342
1,0.21339408379010785,0.9993447951203756
0,0.9991417656357701,0.0003175117358547993
0,0.9991417656357701,0.0007187800052629247
1,0.21339408379010785,0.9762781226288827
0,0.9961613774964594,0.003257735137800514
1,0.0015788830053065344,0.9980017468644903
0,0.9459740930585543,0.0003639987830380822
1,0.0015788830053065344,0.9984296862430272
1,0.0015788830053065344,0.9960108244728347
1,0.009707549119827658,0.9885500213613954
1,0.2848176718990844,0.8309122260858838
1,0.009707549119827658,0.9887541802591565
1,0.0015788830053065344,0.9983909238395595
0,0.9991417656357701,0.00023042396916962078
0,0.9991417656357701,0.08792503528126251
0,0.9760967026010258,2.8007914855433595e-05
0,0.9991417656357701,5.122170972215168e-05
1,0.009707549119827658,0.994435331431969
1,0.21339408379010785,0.9492885148402223
0,0.9760967026010258,3.9169438902820565e-05
0,0.8745505049495778,0.0002266977204100617
1,0.011412105796766332,0.999998812388545
1,0.21339408379010785,0.9999931404170094
1,0.003473899112943449,0.99412556735795
1,0.003473899112943449,0.9920140156592082
0,0.9459740930585543,5.0119258796010317e-05
0,0.9991417656357701,0.00010955865709104933
1,0.003473899112943449,0.9787858165942812
0,0.9991417656357701,4.089354126235144e-05
0,0.8745505049495778,0.0001922954234397104
1,0.031207497416784014,0.9983547030136994
1,0.009707549119827658,0.9893811365288407
0,0.9991417656357701,8.600306055941367e-05
1,0.21339408379010785,0.9842463863198841
0,1.0,0.0005330736756239739
0,0.8745505049495778,0.00010242371824821209
0,0.8745505049495778,5.2375728474311546e-05
0,0.8745505049495778,0.0002137476115754984
1,0.21339408379010785,0.9456919440416344
0,0.9961613774964594,0.0032185373583137515
1,0.019540771911287457,0.999999999981205
1,0.9671758702500827,0.00290656816424747
1,0.021374274625324218,0.9877814707404126
0,0.9459740930585543,4.660351899479028e-05
0,0.9459740930585543,6.672977048117329e-05
0,0.8745505049495778,6.90092355935027e-05
0,0.9760967026010258,4.340430021901552e-05
1,0.003473899112943449,0.9963435252346632
1,0.003473899112943449,0.9955552466432593
1,0.21339408379010785,0.9999816272246014
0,0.9459740930585543,0.00021831386102825372
0,0.9459740930585543,5.578072719644158e-05
1,0.21339408379010785,0.9419942786218217
1,0.019540771911287457,0.9999714888010068
1,0.0015788830053065344,0.9994002225997286
0,0.8745505049495778,0.00010688413260322228
1,0.003473899112943449,0.983035359261612
1,0.003473899112943449,0.9876434134063762
0,0.9760967026010258,2.8078786619807765e-05
0,0.9991417656357701,0.0004872387218389926
1,0.0015788830053065344,0.997984580498823
0,0.8745505049495778,5.0664448301999847e-05
0,0.9459740930585543,6.230677578723566e-05
1,0.0015788830053065344,0.9981599294500426
1,0.21339408379010785,0.9598515603029294
0,0.8745505049495778,0.00011146317760635509
0,0.9991417656357701,0.0003122411396237311
1,0.003473899112943449,0.9883238198555646
1,0.21339408379010785,0.9250450363287629
0,0.9459740930585543,5.131714733545463e-05
0,0.8745505049495778,6.367776459240052e-05
1,0.2848176718990844,0.9987046918024116
1,0.24585071538839035,0.9468681633485732
1,0.0015788830053065344,0.9974341723949579
1,0.019540771911287457,0.9999408565486366
1,0.003473899112943449,0.9920553675183875
0,0.8745505049495778,5.954312855164424e-05
0,0.8740013561302477,0.0008216701581305892
0,0.9459740930585543,6.265627290143722e-05
1,0.21339408379010785,0.9750539659648725
1,0.009707549119827658,0.9898319546199494
1,0.009707549119827658,0.9999334790766061
1,0.21339408379010785,0.9704293521994861
0,1.0,0.0011068834699108521
0,0.9459740930585543,0.00019480248868325296
1,0.0015788830053065344,0.9967605930718633
1,0.21339408379010785,0.970425690251166
1,0.24585071538839035,0.9999773115922854
0,1.0,0.0011900281146206904
1,0.003473899112943449,0.9894611438071862
1,0.2848176718990844,0.9974236491013618
0,0.8745505049495778,0.00021294842555534345
1,0.2848176718990844,0.999279201126246
0,0.8745505049495778,0.00010036143469911486
0,0.9760967026010258,2.748699694011199e-05
1,0.003473899112943449,0.9952105842983505
1,0.24585071538839035,0.9398789397809408
1,0.003473899112943449,0.9824522559266337
1,0.21339408379010785,0.9999908302221872
0,0.8745505049495778,6.998498824843572e-05
1,0.21339408379010785,0.9768716072593865
0,0.9967105263157895,0.0008857413311457338
0,0.9760967026010258,2.8739675412467495e-05
0,0.9459740930585543,7.255046300118149e-05
0,0.8745505049495778,0.0001160598736129059
0,0.9961613774964594,0.0034251026938021526
0,0.8404433102808744,0.40466596694944645
0,0.9459740930585543,0.00024084261629169913
0,0.9991417656357701,5.240870174415065e-05
1,0.0015788830053065344,0.9971929946144924
1,0.21339408379010785,0.9999917206619924
0,0.8404433102808744,0.5358574039447294
1,0.003473899112943449,0.985782470199541
1,0.24585071538839035,0.9682045235145424
0,0.9991417656357701,0.000365753175418671
1,0.21339408379010785,0.9418040273794317
1,0.003473899112943449,0.9822243370940229
1,0.24585071538839035,0.9999758388324569
0,0.9991417656357701,0.00027682410749095966
1,0.0015788830053065344,0.9914687944959225
1,0.0015788830053065344,0.9972794392955294
1,0.0015788830053065344,0.9967432406883254
0,0.9991417656357701,6.785102608217129e-05
0,0.9961613774964594,0.0032310787077367746
1,0.0015788830053065344,0.9985528744359349
1,0.003473899112943449,0.9835992205680213
0,0.9991417656357701,6.163602672810742e-05
0,0.8745505049495778,7.949424895514751e-05
0,0.9760967026010258,2.9855259622343963e-05
1,0.21339408379010785,0.9600695805507803
1,0.019540771911287457,0.999934609594123
0,0.8745505049495778,6.378280393732549e-05
1,0.21339408379010785,0.9756888558499486
0,0.8745505049495778,0.00010626329588394554
0,0.9991417656357701,5.290868385720312e-05
1,0.0015788830053065344,0.9988916066164144
1,0.24585071538839035,0.9505176453198897
0,0.9459740930585543,0.00031218456426241887
0,0.8745505049495778,0.00022251644586915634
0,0.9991417656357701,5.799642460714531e-05
0,0.9760967026010258,3.602202965689576e-05
0,0.8745505049495778,0.00021558558421489127
1,0.284758109577726,0.8768078929144763
0,0.8740013561302477,0.0005373269280843366
1,0.21339408379010785,0.9999971774679461
1,0.031207497416784014,0.9967406478114904
1,0.0015788830053065344,0.9979274281546016
0,0.8745505049495778,6.403068275475652e-05
